time,x_fu,v_fu,x_zhen,v_zhen,theta_fu,omega_fu,theta_zhen,omega_zhen
7.2,0.2954264612413621,1.0393815911030944,0.30370188877731896,1.1622280371711264,-0.033041126098139334,0.006686154443581055,-0.03332607722684618,0.006033818013310062
7.4,0.4831563846932719,0.8158002718420718,0.5153248055949089,0.9291029232522815,-0.029961568841949185,0.024123442048445208,-0.030189635250740372,0.024143754652326863
7.6000000000000005,0.6139361034899163,0.4756257565644198,0.6664688668071374,0.5635058380311779,-0.02346931099360767,0.04039735630745021,-0.023760913767836192,0.040916268991744255
7.800000000000001,0.6684107053192551,0.06089522001244263,0.7348710092790921,0.11051272394629394,-0.014002519015107419,0.0536529347704032,-0.014162237101832374,0.05348183963510048
8.0,0.636875003232578,-0.3749720022522625,0.7087231354035424,-0.37154559243140034,-0.0023263343965709594,0.06219235623762251,-0.0024610502137969083,0.06364826253829393
8.200000000000001,0.5208724596811094,-0.7741838557735287,0.5885843425760304,-0.8187293754098697,0.010509915042580774,0.06519611982848764,0.010526842482466856,0.06448561171213682
8.4,0.33329701333831696,-1.0823257343154178,0.38764263343478966,-1.1701301964873503,0.0233226419556154,0.06190339029486643,0.023432632365566523,0.06375477129918164
8.6,0.09695413896509125,-1.255867236573307,0.13026080647568627,-1.3762199729249163,0.03490081457613923,0.052928716893136614,0.03503281223273734,0.05199304155824738
8.8,-0.1582641902911635,-1.2683341408387856,-0.1510274833603879,-1.405816235601011,0.04413991960365403,0.03880098839422885,0.044467919168362895,0.03980938184345769
9.0,-0.3992264873748606,-1.1142575367435872,-0.41969778640349636,-1.25072048729859,0.05019766038945037,0.02122928753816169,0.05035303882952192,0.021942430044517826
9.200000000000001,-0.5939310212747063,-0.8103314207906162,-0.6400449579054983,-0.9273354672750806,0.05253099554957025,0.002059371728839533,0.052790734418218375,0.00021964093981238818
9.4,-0.7158025378727163,-0.3935868599919784,-0.7819904670699429,-0.47495157939569144,0.0510262851164283,-0.016838879181598498,0.05128129683801059,-0.016005979720294123
9.600000000000001,-0.7473405072962912,0.08323092802774815,-0.8252264443607208,0.0490635980674679,0.045970944961005136,-0.033220652990902204,0.04607261059003163,-0.0328551490795191
9.8,-0.6826164188943863,0.5584221404899292,-0.7621178328237549,0.5767370950304511,0.03802411904320778,-0.04540365751980483,0.03812407006155816,-0.04698010247202419
10.0,-0.5282685264946126,0.969413983671633,-0.5989438035839229,1.038482151741634,0.028155503048316686,-0.052270100590908836,0.0282564987225536,-0.05237680825288725
10.200000000000001,-0.3028386456304651,1.2610926220426049,-0.35528255857431257,1.3724064701383523,0.01752007653905015,-0.053131542613428756,0.01745293959506965,-0.052469477198915454
10.4,-0.03451140866934209,1.3932634930647396,-0.06160824613867348,1.5326818788954948,0.007308883007579976,-0.04802500917815618,0.007197086126648455,-0.0499832604890575
10.600000000000001,0.24246708106564985,1.3462322866426266,0.24458921578531972,1.495810355172314,-0.0013724316413564106,-0.03799376666194967,-0.001475271213926402,-0.03759522238040936
10.8,0.49222915735046535,1.1237032487762781,0.5236602704834397,1.2639734495906227,-0.007631249005904449,-0.024200146667944497,-0.007942007259952425,-0.024277100398370277
11.0,0.6819956390611769,0.7525558971847345,0.7389883528145115,0.8650359630911654,-0.010923326218392758,-0.008496453952923814,-0.011128053013905837,-0.009351071192110282
11.200000000000001,0.7864274077736315,0.27951547824852174,0.8618418432132925,0.3491459479567832,-0.01104855689655233,0.007014805696992241,-0.011355542753764913,0.008133437097968215
11.4,0.7910329264458005,-0.2348561606833767,0.8752363911166757,-0.21765117418558308,-0.008235299989127153,0.020658434508579106,-0.008433704484767003,0.01993157254176951
11.600000000000001,0.6941709428592853,-0.724031116011845,0.7762825429260737,-0.7620068628288632,-0.0030506784143793627,0.030444433825353855,-0.0031916650943918192,0.03197469707195959
11.8,0.5073764124863415,-1.1242383939072635,0.5766914640434802,-1.212890430286237,0.003631302276134828,0.03547913772308738,0.003576128246499096,0.03481636695022228
12.0,0.253955828089928,-1.3828533072286762,0.3013568250684273,-1.510980866671929,0.010747818987035189,0.034764883067704894,0.010846198443048445,0.03615357187020298
12.200000000000001,-0.03397477361013922,-1.4653835517895633,-0.014808933946759653,-1.6165307054789537,0.017179023940194244,0.028600743938365387,0.017246672407857294,0.028371346762840602
12.4,-0.3196205990374602,-1.3600843571991712,-0.3313666113074593,-1.5146620546539475,0.021850864180666098,0.01746326278740224,0.02209988519940261,0.017118442649328894
12.600000000000001,-0.5662770488268858,-1.0795896291934253,-0.6075920259018812,-1.2174341049037392,0.023913395307974192,0.002641357933711452,0.02408890025335707,0.0039053354878964474
12.8,-0.7420973560026625,-0.6593268799769308,-0.8077722410024165,-0.7623813043909956,0.022796648802863438,-0.013975850918125862,0.02295633059459594,-0.014906140256237186
13.0,-0.8242412712764413,-0.1529465350621008,-0.9058722534303542,-0.20768949269527084,0.01831934757241788,-0.03055787201169212,0.01853571719749098,-0.031068656950228934
13.200000000000001,-0.8018558626188818,0.3746393518425392,-0.8889493767807849,0.37535214858786103,0.010711609135079878,-0.0450299281992304,0.010849038327969846,-0.044239340470071234
13.4,-0.6775025848507538,0.8556690030533527,-0.7588594546006924,0.9116772489490075,0.0005818376881730116,-0.0555114432205192,0.0006231217178793011,-0.05613419595543739
13.600000000000001,-0.4668456937755333,1.2283103874973182,-0.5320283598109227,1.3322614323594788,-0.011144239181242953,-0.06072852043438383,-0.011073018063268759,-0.06218717711129144
13.8,-0.19664112125667943,1.4446920417289593,-0.23732172188895298,1.5830881735111852,-0.02332053198257882,-0.06002033521000769,-0.02334447782810079,-0.05901541546974328
14.0,0.09871267960370148,1.4770992338975648,0.08769551300816918,1.6321193342063602,-0.034728742915583186,-0.05314080220933251,-0.03492926062027331,-0.05408085245484257
14.200000000000001,0.3816141913154696,1.3215609213265114,0.40161105077385395,1.4733318338870165,-0.04422371956739258,-0.040918470020612906,-0.04436436798256394,-0.04193579648837759
14.4,0.6161073171943788,0.9983049729907949,0.6644981002475795,1.1274059845530424,-0.050829824388268344,-0.024652546277363758,-0.05117079954441559,-0.0238395101920815
14.600000000000001,0.7724994649760091,0.5490424252260832,0.8430334496552315,0.6389885313402303,-0.05390673230497322,-0.00584532047074765,-0.054224678116106,-0.007330529601354593
14.8,0.8311519322752599,0.03148133802614138,0.9147553857449534,0.07084162896013341,-0.05316384068154911,0.01317036292974005,-0.0535001950659951,0.014510343010063391
15.0,0.7849496025414198,-0.4882164660790928,0.870904299080571,-0.5042785792295216,-0.04872443306309616,0.030778964924977635,-0.04904384290389114,0.030024253952299376
15.200000000000001,0.6401473126957236,-0.9439722446577967,0.7174835315190328,-1.013105408216066,-0.041100148297760944,0.04478951117729394,-0.04127453516350799,0.04622067291206415
15.4,0.41549356395955983,-1.2782705928576072,0.47441059889595916,-1.3912880533810676,-0.031117916901336536,0.05407796754293569,-0.03128413481237552,0.054022987567750536
15.600000000000001,0.13976025024306488,-1.4494589447678865,0.17287558372256523,-1.5916384962183183,-0.019864846336452996,0.05750710134541699,-0.01980054714830805,0.05825459768483466
15.8,-0.15199133242054633,-1.4369641882950177,-0.14872098500829167,-1.590007807714922,-0.008513829642863055,0.05493358653761943,-0.008509825330275117,0.05601951836214879
16.0,-0.4229261709284948,-1.2437607358051574,-0.4497214973246477,-1.388149459487422,0.0017443687990822978,0.04684581658358947,0.001913490498289067,0.04545693702570883
16.2,-0.639132691557801,-0.8957693659192845,-0.6923941223543423,-1.0132260483026962,0.009900034632924503,0.034091518674487356,0.010121866486216245,0.03553459522327694
16.400000000000002,-0.7739052390653999,-0.43830328172097544,-0.8466976673431615,-0.5141056563264119,0.015203333696690989,0.01853297732363415,0.015311475343703047,0.01900394700414457
16.6,-0.8110559106094147,0.06993839615730965,-0.8940171476622502,0.0450694837304834,0.017253981424849386,0.0020263756116431736,0.017435100306464744,0.0005167981264268691
16.8,-0.7468474089436623,0.5645029644627472,-0.8294100502869736,0.593213739484083,0.016068932223749808,-0.013495813267518555,0.01627408930106437,-0.013225172898073777
17.0,-0.5903201354155846,0.9834350427261651,-0.6620845088087296,1.0614369105209127,0.012059424257190273,-0.026013547668921933,0.01214418129275075,-0.025426864641568486
17.2,-0.3619970004240898,1.2750765497429921,-0.4140659631073513,1.3918169258486732,0.005973871377451477,-0.033988305234101845,0.0060223541763169885,-0.035195570611595756
17.400000000000002,-0.09115424558399556,1.404453192529264,-0.11724769810743037,1.5446230547477056,-0.0011831835875721999,-0.036590123685462606,-0.0011379020136188173,-0.03682918322247273
17.6,0.18797609046694042,1.3574637820648445,0.19077039200282844,1.5030712441102045,-0.008276507907351034,-0.03345100685196447,-0.008402038958867701,-0.03329458855636145
17.8,0.44057637966340674,1.1423605768531369,0.4714982129819429,1.275066835867938,-0.014199501337912692,-0.024925814896214964,-0.014343166259229687,-0.026352565550780034
18.0,0.6356230185242226,0.7883722108830874,0.6904021270730036,0.8917799921707821,-0.017977226171085922,-0.012261568200349272,-0.018208019046641825,-0.011570131526369525
18.2,0.7497196370998809,0.34166978418897165,0.8211720523609449,0.40333662934655856,-0.01890602964255825,0.0032549613536645046,-0.01921768789751069,0.0023332721899616167
18.400000000000002,0.7699029312018246,-0.1407346596271318,0.848879965465799,-0.12781621011533215,-0.016632113929221364,0.019493680910561938,-0.016884941259306074,0.020138027194224146
18.6,0.6950874462662537,-0.5983552132651568,0.7716556831135981,-0.6349586668348819,-0.011174953259930561,0.03468741918308309,-0.011470684814513653,0.034605039622962616
18.8,0.5359930606288077,-0.9748711153345805,0.6006920523933855,-1.0555690341516426,-0.0029642632709302426,0.04682722931323942,-0.0030867636094182686,0.047366530303361326
19.0,0.31359523982337995,-1.2251023825344618,0.3586090612483708,-1.3390750592543001,0.007254010012245259,0.0544356274371572,0.0071151017452649404,0.05529272524467091
19.200000000000003,0.056323734828364946,-1.3204232074202213,0.07641973451320158,-1.452948363301649,0.018441249589244292,0.05650177344295454,0.01850493176154063,0.05612948916973789
19.400000000000002,-0.20361153643635305,-1.251999677408513,-0.21048816455078953,-1.3863541341193317,0.029440061174044664,0.05244279149027315,0.02952446302694904,0.054374225452662475
19.6,-0.43429346147865444,-1.0314697478980308,-0.4668263458152837,-1.1510190589737528,0.03905654171855937,0.04280197581039231,0.03916168541546031,0.04182776588389788
19.8,-0.6080402383598369,-0.6890348760385767,-0.6617635600333747,-0.7792501643603671,0.04622331725725324,0.028252527885307376,0.04649398907038377,0.02814513388339664
20.0,-0.7047321615600757,-0.26925628949064817,-0.7726386862071783,-0.3195008892114092,0.05013468287777904,0.010410043576502586,0.05032721066086833,0.011850803412329951
20.200000000000003,-0.7141180500511233,0.17483086298157807,-0.787577451107237,0.16997452002633226,0.050312925779407866,-0.008706971181096052,0.05048022167378692,-0.009476225148684075
20.400000000000002,-0.6368411941290986,0.5884698609511794,-0.706718085467922,0.6285866065496252,0.04669069140171483,-0.027168254041011194,0.0469313897157876,-0.0278783399750228
20.6,-0.4840979600203824,0.9219654389584543,-0.5419185239668054,1.000963831616737,0.039620097911230966,-0.04295361194799542,0.039787096457680984,-0.042123637861103576
20.8,-0.2760115574361552,1.1366334377646437,-0.31501411272500934,1.2436994389088059,0.029817140758564897,-0.05425872229205346,0.02987927523188325,-0.05495965888824059
21.0,-0.03895601415498155,1.2092318216139069,-0.05488458725341051,1.3304156500921902,0.018283877613760963,-0.06002880135830154,0.018375651797587753,-0.06083380135282019
21.200000000000003,0.19781138643747073,1.1343956581553876,0.206265389705543,1.2545039103299738,0.0062075788468837455,-0.05976134409942221,0.00613596872306424,-0.05901099139216355
21.400000000000002,0.40578341874319507,0.9248187441140951,0.4369260301408945,1.0293282447972218,-0.005207365231598992,-0.0534456306723269,-0.005355268409154364,-0.055184363735191845
21.6,0.5606425012272798,0.6092029749772526,0.6100880438552375,0.6859761469279778,-0.014852050514058166,-0.04222669626707336,-0.015020691797054389,-0.04159097026937892
21.8,0.6450966355409667,0.22829833586098136,0.7063869140327343,0.26893478883817984,-0.021836349293698373,-0.027205616209910348,-0.022185380748370453,-0.028034688821944837
22.0,0.6507727844129872,-0.17041575159282651,0.7162192988838368,-0.16971095295898658,-0.025619866766849072,-0.010400503719770226,-0.025835741218002896,-0.010362791498457563
22.200000000000003,0.5789700334478453,-0.5387052876785159,0.6406181946520854,-0.5768045093399994,-0.02600391705417033,0.006298520184849282,-0.026347948515776813,0.006971787325311032
22.400000000000002,0.44021741845047396,-0.8334342860519366,0.4908108134545709,-0.904573864925014,-0.023230370986429424,0.020998864149380923,-0.023397208002319723,0.020519358823433753
22.6,0.252732402312681,-1.0215865412649792,0.2865628723793594,-1.1162370544056504,-0.01786996705671392,0.031823380361616194,-0.018027782421443345,0.03336003656542146
22.8,0.04000727731061239,-1.083898014820363,0.053544960770088766,-1.1900464800815291,-0.010818991939810103,0.03777865424228457,-0.010882214176248984,0.03709502570274371
23.0,-0.17215745433972052,-1.0166940909241808,-0.1799193705673179,-1.1213873977806885,-0.0031551555683731504,0.03793282838646692,-0.0030690722544838758,0.03890912455235716
23.200000000000003,-0.35879360787289416,-0.8317956167764566,-0.3863078135450557,-0.9227003090968652,0.0039845742076063465,0.032502780075321806,0.004030097428928079,0.03308437494394178
23.400000000000002,-0.49869747901039035,-0.5545619390287163,-0.542132612137036,-0.6213875354716095,0.009518894821493125,0.022154501365654396,0.009692119553742978,0.02120903351992028
23.6,-0.5768098687265446,-0.22038505865914432,-0.6305786398076874,-0.25602392711633926,0.012587882163500083,0.008076792073229817,0.012802981558457834,0.009005100656115908
23.8,-0.5857781753830658,0.12987672020802055,-0.643257021938885,0.1285939572707048,0.012634591211275002,-0.007809861739371043,0.012777632507203977,-0.007558030731984181
24.0,-0.5265505535783747,0.4549167315536824,-0.5809020501159734,0.48695648778232137,0.009475315241379628,-0.0235612416789433,0.009665245973803766,-0.02453734931948782
24.200000000000003,-0.40797252643159987,0.7178296650505473,-0.45296818951896856,0.7782260500275384,0.003340521780886177,-0.03726590979645067,0.003516177410113109,-0.036844705389458415
24.400000000000002,-0.2454785714859708,0.8902326344585143,-0.27621597621796184,0.9708560890376051,-0.005163800979751577,-0.04705123741264413,-0.005112037060457027,-0.0471556415417516
24.6,-0.0590699020573989,0.9552168922063167,-0.07249604945188474,1.0459156372108114,-0.015131725437782906,-0.05165010021547748,-0.015078743133234662,-0.05285818703941066
24.8,0.1291555299785628,0.908846291889193,0.13397085814948922,0.9987649471682197,-0.025443367513985893,-0.05048311832195837,-0.025492085816869802,-0.04980929004842598
25.0,0.29761768342049394,0.7600972308191629,0.3194732181690812,0.8389827919239563,-0.03491609414797585,-0.043332406601562616,-0.03510772945700602,-0.044536789784860614
25.200000000000003,0.4277062320739349,0.529313524791873,0.4635052641964539,0.5886402762189421,-0.042441323598751454,-0.031089332609311512,-0.04260270377308291,-0.03120123258094245
25.400000000000002,0.5057911747396834,0.2454171768901942,0.5509804332957382,0.2792495320659779,-0.04708596857749108,-0.014907673564584585,-0.047435438837165306,-0.014696603124607714
25.6,0.5245863415056083,-0.05774635756498869,0.5737322046725896,-0.052202936509276626,-0.04825105359612205,0.003513932778133026,-0.04851639028282582,0.002680933059543991
25.8,0.48373159298189977,-0.34542996496982803,0.5311708077436985,-0.36769021478503405,-0.04567983890652927,0.022032991127225576,-0.04599463064722102,0.023185445806475944
26.0,0.38957351854481886,-0.5859421974872046,0.4300553993059088,-0.6324292912721062,-0.03954262459598858,0.0388820460251195,-0.039795574414954245,0.038190506798339276
26.200000000000003,0.2542028473791499,-0.7540366959824315,0.28345414427946974,-0.8186707289252861,-0.030386255026392056,0.05196577380439751,-0.030519079687817016,0.05319695110327835
26.400000000000002,0.09389398062333101,-0.8334524002605606,0.1090442931773393,-0.9084385235149249,-0.01908169329855827,0.06010028448969082,-0.01922232161132023,0.060149849272513
26.6,-0.07285077251049639,-0.8183148952664437,-0.07302142593228517,-0.8950974797620787,-0.006748835185861821,0.06227468313478484,-0.006659463862525671,0.06233617795529326
26.8,-0.22742186501096875,-0.7133525268374151,-0.24242338200176775,-0.7835409670660456,0.0054142949399290895,0.05828647952133981,0.0054594833136125155,0.06016789808968649
27.0,-0.3531433632043668,-0.5329242937954881,-0.38089709481101586,-0.5891550959171672,0.016211892511395307,0.04884095749882297,0.01633763279548837,0.047464897980937344
27.200000000000003,-0.43701760685849234,-0.2990534380439112,-0.4741350478676947,-0.3357004728506759,0.02462937150333889,0.034778465039212704,0.024908016014876393,0.03544265812325464
27.400000000000002,-0.47099652481240906,-0.038722405325378975,-0.5131852988329599,-0.052437728483611556,0.029941935854960657,0.017952641829044113,0.030094868658731896,0.019055098454123436
27.6,-0.4526685107908676,0.21922045187844047,-0.4952216954818482,0.22919832241879956,0.03176809378437017,0.00036521021909339396,0.03197445302041242,-0.0011218824899622195
27.8,-0.3853165803515398,0.44717986242449503,-0.4236360835984166,0.47902641878569735,0.03014967513325137,-0.016142163819211207,0.030393843823760227,-0.015765917445112056
28.0,-0.2773765451289542,0.6216540594621294,-0.30746793480144013,0.6712372694228307,0.025525106996672556,-0.029509065378446466,0.025620160820690442,-0.029257056335110835
28.200000000000003,-0.14138100988561078,0.7255027358925737,-0.16026038114008462,0.7869540536546172,0.01866031298899743,-0.03824291908367162,0.01875551843423982,-0.03966122839880019
28.400000000000002,0.007480382650026721,0.749478617488635,0.001510124150310474,0.8159317959550558,0.01058282347579001,-0.04155527287391575,0.010619354083778221,-0.041097682131390305
28.6,0.15302211932719362,0.6929086646762143,0.1602497300302552,0.7572772292010084,0.0024391085684997284,-0.038969838313455116,0.0023093438357726192,-0.039778937626141264
28.8,0.27977081773822376,0.5634905677687312,0.29910818482363827,0.619198926089698,-0.004650981984071104,-0.031036525942967807,-0.004737707469827155,-0.03183205937307639
29.0,0.3745517173698408,0.376265646179334,0.4036982093837258,0.41785886558194374,-0.009691847420978669,-0.01882505060205758,-0.009951364248943712,-0.018041677471162868
29.200000000000003,0.4277931397077089,0.15189682703759913,0.46350880121091576,0.17549839363917796,-0.011979399624005427,-0.0037151458201757303,-0.012221639993585045,-0.005016417678553285
29.400000000000002,0.4344361342523787,-0.08555612172770602,0.4728893631887074,-0.08194967249667934,-0.011137913828348249,0.012124421336732904,-0.011365744348546892,0.013196308613978172
29.6,0.3943663259690339,-0.31112910472748695,0.4315243987566814,-0.327521612777401,-0.007187965292426258,0.0269903511222331,-0.007449057050773769,0.02664529174939146
29.8,0.3123423069406288,-0.5014662213013505,0.3443684744551188,-0.5359167949761948,-0.0005501642852736651,0.03880344511579955,-0.0006503885611465364,0.039253671140182245
30.0,0.19743815637375278,-0.6371220525992647,0.22106168962030692,-0.6859596888767168,0.008033544041967856,0.046126830772153626,0.007908394567438637,0.04701018602635359
30.200000000000003,0.06206537983777488,-0.7044375127034352,0.0748929791557787,-0.7626310099379564,0.01753829662503589,0.047999424794590614,0.017590691511411044,0.04739802610001553
30.400000000000002,-0.07932567787673653,-0.696843808072567,-0.07858243379153623,-0.7584569426260741,0.026824394624846898,0.04386123181869031,0.026923824495285756,0.04572973166305062
30.6,-0.21173522449969592,-0.6154534964157977,-0.2231331798416687,-0.6742028278967306,0.034732129021451175,0.03431661781053079,0.03483848898960244,0.03363829866260401
30.8,-0.3211490962350642,-0.4689184415792821,-0.34350079313798365,-0.5187538035401209,0.04023021433936571,0.02008603361963468,0.04051284627176878,0.020067696012917365
31.0,-0.3959687132374084,-0.2725475806976163,-0.4269520983295947,-0.3082599428845778,0.04255905188189174,0.0027845823715708573,0.0427557961932269,0.0039695233682729945
31.200000000000003,-0.4282012265164161,-0.046781361936352094,-0.464584662093372,-0.06457821783364175,0.041282320537529005,-0.015572215617115227,0.04149187166722269,-0.01669648709883195
31.400000000000002,-0.4142907158658425,0.1848173324526364,-0.45226119780364377,0.18689887375009018,0.036376058599358115,-0.03312583299367944,0.03663562850792483,-0.03307683930948837
31.6,-0.3555114946086089,0.3979124188653723,-0.3910707387696755,0.4197498891434007,0.028226995846462107,-0.047790505412823314,0.028344356069699445,-0.047334660825512694
31.8,-0.2578798412286033,0.5698287131324126,-0.2872620284770444,0.6092347132382501,0.017571684597814313,-0.05787255237343921,0.017667565685969465,-0.059437349342854016
32.0,-0.1315841870135566,0.6818853181930776,-0.15164848425415542,0.7348585858384311,0.0054390315734204496,-0.062420828809317035,0.005512252745793842,-0.062142046014967055
32.2,0.010021543185330585,0.7213999263290931,0.001467041428225374,0.7825358717731943,-0.0069765040994452954,-0.06076997560596033,-0.0071087964051755985,-0.06108877628141437
32.4,0.15177215466423108,0.6831360970128663,0.1557429011129396,0.7461649065502224,-0.01847192326585276,-0.053179406310096995,-0.01856389041898397,-0.05481636334426785
32.6,0.27826904560480753,0.570042232820209,0.29448763863189575,0.628407827003128,-0.02792992064574038,-0.0406973243228641,-0.02815008708442124,-0.039452767428124945
32.800000000000004,0.3755191012136132,0.39314123214777147,0.402420766205176,0.44062804387510424,-0.03448775747851787,-0.024453223149496633,-0.034799363871916976,-0.025894479622855886
33.0,0.4324690416557641,0.17057318589246626,0.46732917745311287,0.2019063380230915,-0.03761472479736433,-0.006628193557530889,-0.03782927615234128,-0.006104951377505767
33.2,0.44226302753497443,-0.0741742955755845,0.48144727556088374,-0.06273964394409479,-0.03714984733564741,0.010987737943692929,-0.03748749879761046,0.011319807029902736
33.4,0.4030832515103909,-0.3146553852706993,0.4424001480944549,-0.32486980966011214,-0.033367152663718876,0.026373926079123474,-0.0335330587939084,0.026001373817920528
33.6,0.3184655310713519,-0.5242588534599518,0.35359851803984566,-0.555601504055482,-0.02687512624988361,0.037731274135353814,-0.027046040328764554,0.03918634978232776
33.800000000000004,0.19704097393486508,-0.6791241420283427,0.2240120170080404,-0.7287409080839922,-0.01860386153948343,0.04407027915664572,-0.018659919965016047,0.04313584472421559
34.0,0.051709018288207904,-0.7608491571717962,0.06732744499634646,-0.8237744425905582,-0.009655299702779846,0.0444570157084581,-0.009576509465380464,0.04609542848741183
